"url","lastAccess","title"
"https://irepair.ru/catalog/remont-macbook/macbook-air/remont-macbook-air-11/pereustanovka-mac-os-c-sokhraneniem-dannykh-8366/","02.02.2026","Переустановка Mac OS c сохранением данных MacBook Air 11 в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-9/ne-vklyuchaetsya-8523/","02.02.2026","iPad 9 не включается  | Ремонт айпадов в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7/zamena-kontrollera-pitaniya-7779/","02.02.2026","Замена контроллера питания iPhone 7 — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs-max/remont-face-id-7258/","02.02.2026","Ремонт Face iD iPhone XS Max — Цена от 4000 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs/perenos-true-tone-7331/","02.02.2026","Перенос True Tone iPhone XS — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-10-5/zamena-kontrollera-pitaniya-8714/","02.02.2026","Услуга по замене контроллера питания iPad Pro 105 | Ремонт iPad Pro 105 в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs/vosstanovlenie-zaschity-ot-pyli-i-vlagi-7328/","02.02.2026","Восстановление защиты от пыли и влаги iPhone XS — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6-plus/zamena-polifonicheskogo-dinamika-7914/","02.02.2026","Замена полифонического динамика iPhone 6 Plus — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-x/ustranenie-korotkogo-zamykaniya-posle-zalitiya-7414/","02.02.2026","Устранение короткого замыкания после залития iPhone X — Цена от 6400 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7-plus/chistka-setki-sluhovogo-dinamika-7734/","02.02.2026","Чистка сетки слухового динамика iPhone 7 Plus — Цена от 400 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/popala-zhidkost/","02.02.2026","Попала жидкость в iPad Pro 129 | Ремонт iPad в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/zamena-zadney-kamery-7497/","02.02.2026","Замена задней камеры iPhone SE 2 — Цена от 4320 рублей в Москве"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-s5/ne-vklyuchaetsya-8496/","02.02.2026","Apple Watch 5 не включается в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/zamena-knopki-home-8674/","02.02.2026","Услуга по замене кнопки Home iPad Pro 129 | Ремонт iPad Pro 129 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-3/zamena-knopki-home-7447/","02.02.2026","Замена кнопки Home iPhone SE 3 — Цена от 4000 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/vosstanovlenie-funkcii-face-id-7106/","02.02.2026","Восстановление функции Face ID iPhone 11 Pro Max — Цена от 4800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-x/zaschitnoe-steklo-s-ustanovkoy-remax-7424/","02.02.2026","Защитное стекло с установкой &quot;REMAX&quot; iPhone X — Цена от 960 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-mini/remont-ipad-mini-3/zamena-raz-ema-zaryadki/","02.02.2026","Замена разъема зарядки iPad Mini 3 — Цена  руб получите скидку 20%"
"https://irepair.ru/catalog/remont-apple-watch/apple-watch-se-2023/apple-watch-se-2023-zamena-stekla/","02.02.2026","Услуга по замене стекла Apple Watch SE в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/zamena-korpusa-8669/","02.02.2026","Услуга по замене корпуса iPad Pro 129 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-3/zamena-bluetooth-antenny-7462/","02.02.2026","Замена Bluetooth антенны iPhone SE 3 — Цена от 5200 рублей в Москве"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-s2/ne-vklyuchaetsya-8517/","02.02.2026","Apple Watch 2 не включается в Москве | Сервис iRepair"
"https://irepair.ru/?utm_ya_campaign=76391371686&yabizcmpgn=39681683&utm_candidate=59571683543","01.02.2026","Сервисный центр Apple — Ремонт и Trade-in Apple | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7-plus/zamena-dinamika-7703/","01.02.2026","Замена динамика iPhone 7 Plus — Цена от 1520 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/pereproshit-ios-7584/","01.02.2026","Перепрошить iOS iPhone SE 1 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-macbook/macbook-pro/remont-macbook-pro-16/pereustanovka-mac-os-c-sokhraneniem-dannykh-8300/","01.02.2026","Переустановка Mac OS c сохранением данных MacBook Pro 16 в Москве"
"https://irepair.ru/vybor-modeli/ne-vklyuchaetsy-apple-ipad/","01.02.2026","Не включается Apple iPad — от 1000 руб. в iRepair | Выезд курьера Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s/zamena-dinamika-7862/","31.01.2026","Замена динамика iPhone 6S — Цена от 1120 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xr/zamena-mikrofona-peredney-kamery-7351/","31.01.2026","Замена микрофона передней камеры iPhone XR — Цена от 2320 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xr/popala-voda-7339/","30.01.2026","Попала вода iPhone XR — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s/popala-voda-7854/","30.01.2026","Попала вода iPhone 6S — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6-plus/popala-voda-7907/","30.01.2026","Попала вода iPhone 6 Plus — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/perenos-rezervnoy-kopii-na-novyy-telefon-7118/","30.01.2026","Перенос резервной копии на новый телефон iPhone 11 Pro Max — Цена от 2800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/vosstanovlenie-funkcii-true-tone-7126/","30.01.2026","Восстановление функции «True Tone» iPhone 11 Pro Max — Цена от 2000 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/chistka-setki-sluhovogo-dinamika-7119/","30.01.2026","Чистка сетки слухового динамика iPhone 11 Pro Max — Цена от 400 рублей в Москве"
"https://irepair.ru/vybor-modeli/zamena-materinskoy-platy-imac-21.5/","29.01.2026","Замена материнской платы iMac 21.5"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-5/ne-vklyuchaetsya-8594/","29.01.2026","iPad 5 не включается в Москве | Сервис iRepair"
"https://irepair.ru/vybor-modeli/zamena-materinskoy-platy-imac-24/","29.01.2026","Замена материнской платы iMac 24"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/catalog/remont-imac/remont-imac-24/remont-materinskoy-platy-8457/","28.01.2026","Ремонт материнской платы iMac 24"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-4/zamena-knopki-home-8620/","28.01.2026","Услуга по замене кнопки Home iPad 4 | Ремонт iPad 4 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-3/zamena-polifonicheskogo-dinamika-8639/","26.01.2026","Услуга по замене полифон динамика iPad 3 | Ремонт iPad 3 в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7/ustranenie-k-z-vo-vtorichnyh-cepyah-flesh-pamyati-7773/","26.01.2026","Устранение к.з. во вторичных цепях флеш памяти iPhone 7 — Цена от 4800 рублей в Москве"
"https://irepair.ru/sitemap/","26.01.2026","Карта сайта"
"https://irepair.ru/vybor-modeli/remont-materinskoy-platy-imac-27/","26.01.2026","Ремонт материнской платы iMac 27"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/remont-materinskoy-platy-imac-24/","26.01.2026","Ремонт материнской платы iMac 24"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/remont-imac-27-zamena-termopasty/","25.01.2026","Замена термопасты и чистка системы охлаждения iMac 27"" в Москве — Цены от 6900 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/pereustanovka-mac-os-27/","25.01.2026","Переустановка Mac OS iMac 27"" в Москве — Цены от 2500 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/pereustanovka-mac-os-imac-24/","25.01.2026","Переустановка Mac OS iMac 24"" в Москве — Цены от 2500 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/zamena-termopasty-imac-24/","25.01.2026","Замена термопасты и чистка системы охлаждения iMac 24"" в Москве — Цены от 6900 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/zamena-displey-ipad-mini/","25.01.2026","Замена дисплея на iPad Mini — от 5100₽ в iRepair.ru | Выезд курьера Москва"
"https://irepair.ru/vybor-modeli/chistka-imac-27/","25.01.2026","Чистка системы охлаждения iMac 27"" в Москве — Цены от 3900 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/chistka-imac-24/","25.01.2026","Чистка системы охлаждения iMac 24"" в Москве — Цены от 3900 рублей скидка 20%"
"https://irepair.ru/vybor-modeli/zamena-stekl-apple-ipad/","25.01.2026","Замена стекла на Apple iPad — от 3400 руб. в iRepair.ru | Выезд курьера Москва"
"https://irepair.ru/vybor-modeli/popala-zhidkost-ipad-min/","25.01.2026","Попала вода в iPad Mini — чистка 2500 руб. в iRepair | Выезд курьера Москва"
"https://irepair.ru/vybor-modeli/popala-zhidkost-appl-ipad/","25.01.2026","Попала вода в Apple iPad — чистка 2500 руб. в iRepair | Выезд курьера Москва"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-4/zamena-polifonicheskogo-dinamika-8621/","25.01.2026","Услуга по замене полиф динамика iPad 4 | Ремонт iPad 4 в Москве | Сервис iRepair"
"https://irepair.ru/vybor-modeli/zamena-stekl-ipad-mini/","25.01.2026","Замена стекла на iPad Mini — от 4250 руб. в iRepair.ru | Выезд курьера Москва"
"https://irepair.ru/vybor-modeli/zamena-akum-apple-ipad/","25.01.2026","Замена аккумулятора на Apple iPad — от 5000 руб. в iRepair | Выезд курьера Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7-plus/zamena-kontrollera-pitaniya-7726/","25.01.2026","Замена контроллера питания iPhone 7 Plus — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-modema-7572/","25.01.2026","Замена модема iPhone SE 1 — Цена от 4800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-3/vosstanovlenie-kontrollera-tachskrina-7468/","25.01.2026","Восстановление контроллера тачскрина iPhone SE 3 — Цена от 6400 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/zamena-knopki-blokirovki-7097/","25.01.2026","Замена кнопки блокировки iPhone 11 Pro Max — Цена от 5200 рублей в Москве"
"https://irepair.ru/vybor-modeli/zamena-displeya-imac-24/","25.01.2026","Замена дисплея iMac 24"" в Москве — Цены от 46200 рублей скидка 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8/zamena-polifonicheskogo-dinamika-7652/","25.01.2026","Замена полифонического динамика iPhone 8 — Цена от 1600 рублей в Москве"
"https://irepair.ru/vybor-modeli/ne-vklyuchaetsy-ipad-mini/","25.01.2026","Не включается iPad Mini — от 1000 руб. в iRepair | Выезд курьера Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/remont-i-zamena-flesh-pamyati-nand-7575/","25.01.2026","Ремонт и замена флеш-памяти (Nand) iPhone SE 1 — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7-plus/vosstanovlenie-kontrollera-tachskrina-7722/","25.01.2026","Восстановление контроллера тачскрина iPhone 7 Plus — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-3/vyravnivanie-korpusa-8779/","25.01.2026","Выравн корпуса iPad Air 3 | Ремонт iPad Air 3 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/rebolling-processora-7576/","25.01.2026","Реболлинг процессора iPhone SE 1 — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/proverka-telefona-na-orginal-nost-7528/","25.01.2026","Проверка телефона на оргинальность iPhone SE 2 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-6/zamena-shleyfa-wi-fi-8578/","25.01.2026","Услуга по замене шлейфа Wi-Fi iPad 6 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-4/zamena-korpusa-8615/","25.01.2026","Услуга по замене корпуса iPad 4 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-imac/remont-imac-27/zamena-materinskoy-platy-8450/","25.01.2026","Замена материнской платы iMac 27"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-3/zamena-korpusa-7441/","25.01.2026","Замена корпуса iPhone SE 3 — Цена от 5520 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6/zamena-audiokodeka-7985/","25.01.2026","Замена аудиокодека iPhone 6 — Цена от 2400 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-9/zamena-polifonicheskogo-dinamika-8531/","25.01.2026","Услуга по замене полифонического динамика iPad 9 | Ремонт iPad 9 в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-10-5/zamena-polifonicheskogo-dinamika-8712/","25.01.2026","Услуга по замене полифонического динамика iPad Pro 105 | Ремонт iPad Pro 105 в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6-plus/pereproshit-ios-7950/","25.01.2026","Перепрошить iOS iPhone 6 Plus — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-10-5/zamena-raz-ema-zaryadki-8704/","25.01.2026","Услуга по замене разъема зарядки iPad Pro 105 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-7/zamena-peredney-kamery-8565/","25.01.2026","Передняя камера iPad 7 | Ремонт iPad 7 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-11/zamena-peredney-kamery-8692/","25.01.2026","Услуга по замене передней камеры iPad Pro 11 | Ремонт iPad Pro 11 в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6-plus/zamena-razgovornogo-mikrofona-7919/","25.01.2026","Замена разговорного микрофона iPhone 6 Plus — Цена от 1440 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-9-7/zamena-mikrofona-8731/","25.01.2026","Услуга по замене микрофона iPad Pro 97 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-3/zamena-knopki-blokirovki-7457/","25.01.2026","Замена кнопки блокировки iPhone SE 3 — Цена от 5200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-peredney-kamery-7549/","25.01.2026","Замена передней камеры iPhone SE 1 — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-kontrollera-tachskrina-7570/","25.01.2026","Замена контроллера тачскрина iPhone SE 1 — Цена от 3200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs-max/vosstanovlenie-kontrollera-tachskrina/tel:88005552190/","23.01.2026",""
"https://irepair.ru/catalog/remont-iphone/iphone-x/9eb27f2c6421b0942a33eb2fcb3c4033/","23.01.2026",""
"https://irepair.ru/?utm_ya_campaign=76391371686&yabizcmpgn=39681683&utm_candidate=59589825649&ybaip=1","22.01.2026","Сервисный центр Apple — Ремонт и Trade-in Apple | iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-4/zamena-shleyfa-wi-fi-8759/","22.01.2026","Услуга по замене шлейфа Wi-Fi iPad Air 4 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-2/zamena-knopki-home-8801/","21.01.2026","Услуга по замене кнопки Home iPad Air 2 | Ремонт iPad Air 2 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-9-7/ne-vklyuchaetsya-8721/","21.01.2026","iPad Pro 97 не включается в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8-plus/zamena-glazka-kamery-7596/","21.01.2026","Замена глазка камеры iPhone 8 Plus — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-9/zamena-materinskoy-platy-8534/","21.01.2026","Ремонт и замена материнской платы iPad 9 — Цена 8000 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-12-9/zamena-kontrollera-pitaniya-8677/","21.01.2026","Услуга по замене контр питания iPad Pro 129 | Ремонт iPad Pro 129 в Москве | Сервис iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8/zamena-knopok-gromkosti-7661/","21.01.2026","Замена кнопок громкости iPhone 8 — Цена от 2160 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-4/pereproshit-ios-8769/","21.01.2026","Перепрошить iOS iPad Air 4 — Цена 1500 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-mikrofona-peredney-kamery-7557/","21.01.2026","Замена микрофона передней камеры iPhone SE 1 — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs/zamena-sluhovogo-dinamika-7296/","21.01.2026","Замена слухового динамика iPhone XS — Цена от 1760 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8/zamena-bluetooth-antenny-7665/","21.01.2026","Замена Bluetooth антенны iPhone 8 — Цена от 2160 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11/zamena-wi-fi-antenny-7202/","21.01.2026","Замена Wi-Fi антенны iPhone 11 — Цена от 3600 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xs-max/ne-vklyuchaetsya-7238/","21.01.2026","Не включается iPhone XS Max — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8/zamena-gsm-antenny-7664/","20.01.2026","Замена GSM антенны iPhone 8 — Цена от 2160 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8/zamena-stekla-7640/","20.01.2026","Замена стекла iPhone 8 — Цена от 2720 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/kompleksnaya-chistka-7532/","20.01.2026","Комплексная чистка iPhone SE 2 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro/zamena-gsm-antenny-7151/","20.01.2026","Замена GSM антенны iPhone 11 Pro — Цена от 4400 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/ustranenie-korotkogo-zamykaniya-posle-zalitiya-7515/","19.01.2026","Устранение короткого замыкания после залития iPhone SE 2 — Цена от 2800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-6/ne-vklyuchaetsya-8576/","19.01.2026","Не включается iPad 6 — Цена 2500 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s-plus/vosstanovlenie-kontrollera-tachskrina-7828/","19.01.2026","Восстановление контроллера тачскрина iPhone 6S Plus — Цена от 2800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s-plus/zamena-dinamika-7809/","18.01.2026","Замена динамика iPhone 6S Plus — Цена от 1120 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-11/ne-vklyuchaetsya-8685/","18.01.2026","Не включается iPad Pro 11 — Цена 3500 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/proverka-telefona-na-orginal-nost-7578/","18.01.2026","Проверка телефона на оргинальность iPhone SE 1 — Цена от 800 рублей в Москве"
"https://irepair.ru/?p=551749","18.01.2026","Сервисный центр Apple — Ремонт и Trade-in Apple | iRepair"
"https://irepair.ru/?p=663227","18.01.2026","Сервисный центр Apple — Ремонт и Trade-in Apple | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7/zamena-mikrofona-peredney-kamery-7762/","18.01.2026","Замена микрофона передней камеры iPhone 7 — Цена от 1600 рублей в Москве"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-10/zamena_displeya_apple_watch_10-8994/","17.01.2026","Замена экрана Apple Watch 10 в Москве — Цена дисплея (Оригинал) | iRepair"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-xr/remont-face-id-7360/","17.01.2026","Ремонт Face iD iPhone XR — Цена от 4000 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro-max/zamena-setki-dinamika-7093/","17.01.2026","Замена сетки динамика iPhone 11 Pro Max — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/vosstanovlenie-ios-s-sohraneniem-dannyh-7535/","15.01.2026","Восстановление iOS с сохранением данных iPhone SE 2 — Цена от 2800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-mini/remont-ipad-mini-2/zamena-knopki-home-8987/","13.01.2026","Замена кнопки Home iPad Mini 2 — Цена  руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-11/remont-iphone-11-pro/zamena-korpusa-7133/","13.01.2026","Замена корпуса iPhone 11 Pro — Цена от 7920 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-x/remont-iphone-x/zamena-glazka-kamery-7392/","13.01.2026","Замена глазка камеры iPhone X — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-2/remont-i-zamena-flesh-pamyati-nand-7525/","12.01.2026","Ремонт и замена флеш-памяти (Nand) iPhone SE 2 — Цена от 5600 рублей в Москве"
"https://irepair.ru/vybor-modeli/ne-vklyuchaetsya-category_id%3D639/","12.01.2026","Не включается iMac 27"" в Москве — Цены от 5000 рублей скидка 20%"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-2/ne-vklyuchaetsya-8648/","12.01.2026","Не включается iPad 2 — Цена 1500 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-raz-ema-zaryadki-7564/","12.01.2026","Замена разъема зарядки iPhone SE 1 — Цена от 1200 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/zamena-kontrollera-pitaniya-7573/","12.01.2026","Замена контроллера питания iPhone SE 1 — Цена от 4800 рублей в Москве"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-s6/ne-vklyuchaetsya-8491/","12.01.2026","Не включается Apple Watch 6 — Цена 2500 рублей | Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-se/remont-iphone-se-1/vosstanovlenie-shleyfa-knopok-gromkosti-7587/","12.01.2026","Восстановление шлейфа кнопок громкости iPhone SE 1 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/ipad-air/remont-ipad-air-1/zamena-materinskoy-platy-8823/","12.01.2026","Ремонт и замена материнской платы iPad Air 1 — Цена 8000 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-ipad/ipad-pro/remont-ipad-pro-9-7/zamena-materinskoy-platy-8733/","12.01.2026","Ремонт и замена материнской платы iPad Pro 9.7 — Цена 8000 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-6/zamena-kontrollera-pitaniya-8587/","08.01.2026","Замена контроллера питания iPad 6 — Цена 7500 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7/kompleksnaya-chistka-7789/","08.01.2026","Комплексная чистка iPhone 7 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6/zamena-kontrollera-tachskrina-7987/","07.01.2026","Замена контроллера тачскрина iPhone 6 — Цена от 2400 рублей в Москве"
"https://irepair.ru/blog/chto-proverit-pered-peredachey-ustroystva-kuryeru-irepair-chek-list-bezopasnosti/","07.01.2026","Что проверить перед передачей устройства курьеру iRepair — чек-лист безопасности"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6/zamena-knopok-gromkosti-7975/","07.01.2026","Замена кнопок громкости iPhone 6 — Цена от 1440 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-7/remont-iphone-7-plus/zamena-knopki-bezzvuchnogo-rezhima-7712/","07.01.2026","Замена кнопки беззвучного режима iPhone 7 Plus — Цена от 1760 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6s-plus/zamena-audiokodeka-7827/","07.01.2026","Замена аудиокодека iPhone 6S Plus — Цена от 2800 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-9/zamena-mikrofona-8532/","07.01.2026","Замена микрофона iPad 9 — Цена 8700 руб получите скидку 20%"
"https://irepair.ru/catalog/remont-apple-watch/remont-apple-watch-s3/zamena-akkumulyatora-8972/","06.01.2026","Замена аккумулятора Apple Watch 3 — Цена  рублей | Москва"
"https://irepair.ru/catalog/remont-iphone/iphone-6/remont-iphone-6/vosstanovlenie-shleyfa-knopok-gromkosti-8005/","06.01.2026","Восстановление шлейфа кнопок громкости iPhone 6 — Цена от 800 рублей в Москве"
"https://irepair.ru/catalog/remont-iphone/iphone-8/remont-iphone-8-plus/zamena-knopki-bezzvuchnogo-rezhima-7611/","06.01.2026","Замена кнопки беззвучного режима iPhone 8 Plus — Цена от 2320 рублей в Москве"
"https://irepair.ru/catalog/remont-ipad/apple-ipad/remont-ipad-8/zamena-kamery-8545/","04.01.2026","Замена камеры iPad 8 — Цена 6000 руб получите скидку 20%"
"https://irepair.ru/index.php?route=product/category&path=411","03.01.2026","Проверка айфона на оригинальность"
